,x,y,elevation,extensions,encountered,shot,hit,recovered,code
3422,4.30538313,-77.18528087,372.4,0.15402.3966.92,NA,NA,NA,NA,3
3423,4.30537313,-77.18529187,372.4,0.15402.5966.89,NA,NA,NA,NA,3
3424,4.30536313,-77.18531087,372.4,0.26402.1966.94,NA,NA,NA,NA,3
3425,4.30534813,-77.18531387,372.5,0.15401.7966.98,NA,NA,NA,NA,3
3426,4.30533713,-77.18531187,372.5,0.05401.6966.99,NA,NA,NA,NA,3
3427,4.30532313,-77.18531087,372.5,0.10401.4967.01,NA,NA,NA,NA,3
3428,4.30531013,-77.18530187,372.5,0.10401.4967.01,NA,NA,NA,NA,3
3429,4.30530313,-77.18530087,372.5,0.10401.4967.01,NA,NA,NA,NA,3
3430,4.30531813,-77.18530587,372.7,0.46401.6966.99,NA,NA,NA,NA,3
3431,4.30533313,-77.18535187,373,0.31402.6966.88,NA,NA,NA,NA,3
3432,4.30533213,-77.18535887,373.1,0.05402.4966.90,NA,NA,NA,NA,3
3433,4.30532713,-77.18537387,373.1,0.05403.1966.83,NA,NA,NA,NA,3
3434,4.30531513,-77.18538587,373.3,0.21403.5966.79,NA,NA,NA,NA,3
3435,4.30530313,-77.18541587,373.7,0.10403.5966.78,NA,NA,NA,NA,3
3436,4.30529013,-77.18542687,373.8,0.26403.7966.76,NA,NA,NA,NA,3
3437,4.30524813,-77.18546087,374.2,0.10403.9966.74,NA,NA,NA,NA,3
3438,4.30521213,-77.18546387,374.5,0.36404.3966.70,NA,NA,NA,NA,3
3439,4.30519713,-77.18546687,374.6,0.10404.7966.65,NA,NA,NA,NA,3
3440,4.30518813,-77.18547887,374.6,0.00405.0966.62,NA,NA,NA,NA,3
3441,4.30518813,-77.18548087,374.6,0.10405.3966.59,NA,NA,NA,NA,3
3442,4.30519213,-77.18548387,374.6,0.05405.2966.60,NA,NA,NA,NA,3
3443,4.30518813,-77.18548587,374.7,0.10405.3966.59,NA,NA,NA,NA,3
3444,4.30518513,-77.18549387,374.8,0.00405.2966.60,NA,NA,NA,NA,3
3445,4.30518213,-77.18549887,375.1,0.05405.3966.59,NA,NA,NA,NA,3
3446,4.30517513,-77.18551587,375.2,0.21405.1966.61,NA,NA,NA,NA,3
3447,4.30516313,-77.18552387,375.2,0.05405.4966.58,NA,NA,NA,NA,3
3448,4.30515513,-77.18552587,375.2,0.21405.1966.61,NA,NA,NA,NA,3
3449,4.30510713,-77.18560587,376,0.51405.5966.57,NA,NA,NA,NA,3
3450,4.30509013,-77.18563887,376.4,0.21406.1966.50,NA,NA,NA,NA,3
3451,4.30508513,-77.18566687,376.3,0.21406.0966.51,NA,NA,NA,NA,3
3452,4.30507313,-77.18571887,376.1,0.15405.8966.53,NA,NA,NA,NA,3
3453,4.30507513,-77.18572687,376.1,0.00406.1966.50,NA,NA,NA,NA,3
3454,4.30507013,-77.18573087,376.1,0.05406.7966.44,NA,NA,NA,NA,3
3455,4.30505813,-77.18572887,376.1,0.26408.1966.30,NA,NA,NA,NA,3
3456,4.30503713,-77.18572687,376.1,0.15408.3966.28,NA,NA,NA,NA,3
3457,4.30503313,-77.18573187,376.1,0.00408.1966.30,NA,NA,NA,NA,3
3458,4.30501713,-77.18575687,376.2,0.36408.4966.27,NA,NA,NA,NA,3
3459,4.30494513,-77.18583387,377.2,0.21408.9966.21,NA,NA,NA,NA,3
3460,4.30492513,-77.18585187,377.2,0.26408.9966.21,NA,NA,NA,NA,3
3461,4.30490313,-77.18586887,377.3,0.31409.8966.12,NA,NA,NA,NA,3
3462,4.30488513,-77.18587687,377.3,0.26410.1966.08,NA,NA,NA,NA,3
3463,4.30486513,-77.18587887,377.4,0.21410.7966.02,NA,NA,NA,NA,3
3464,4.30485013,-77.18588587,377.4,0.15410.5966.04,NA,NA,NA,NA,3
3465,4.30485013,-77.18588587,377.4,0.00410.6966.03,NA,NA,NA,NA,3
3466,4.30485213,-77.18587687,377.4,0.00410.4966.05,NA,NA,NA,NA,3
3467,4.30484813,-77.18587587,377.4,0.10410.5966.04,NA,NA,NA,NA,3
3468,4.30484013,-77.18588887,377.5,0.21409.10966.08,NA,NA,NA,NA,3
3469,4.30481813,-77.18589187,377.5,0.36410.5966.03,NA,NA,NA,NA,3
3470,4.30479813,-77.18588187,378.2,0.10410.8965.99,NA,NA,NA,NA,3
3471,4.30477813,-77.18589087,378.7,0.41411.5965.93,NA,NA,NA,NA,3
3472,4.30473813,-77.18590187,378.8,0.41412.8965.79,NA,NA,NA,NA,3
3473,4.30468813,-77.18590387,378.9,0.41414.1965.65,NA,NA,NA,NA,3
3474,4.30468013,-77.18588387,378.9,0.05414.4965.62,NA,NA,NA,NA,3
3475,4.30464513,-77.18590387,379.2,0.15415.1965.56,NA,NA,NA,NA,3
3476,4.30461813,-77.18590087,379.1,0.26415.3965.53,NA,NA,NA,NA,3
3477,4.30457213,-77.18589187,378.9,0.36416.3965.43,NA,NA,NA,NA,3
3478,4.30452213,-77.18589687,378.9,0.21416.4965.42,NA,NA,NA,NA,3
3479,4.30448313,-77.18589387,379.1,0.26417.1965.35,NA,NA,NA,NA,3
3480,4.30439013,-77.18596387,381.2,0.15416.9965.38,NA,NA,NA,NA,3
3481,4.30438713,-77.18597387,381.3,0.10417.3965.33,NA,NA,NA,NA,3
3482,4.30438513,-77.18598687,381.3,0.21416.10965.37,NA,NA,NA,NA,3
3483,4.30436813,-77.18602887,381.7,0.21417.4965.32,NA,NA,NA,NA,3
3484,4.30436713,-77.18603387,381.7,0.10417.4965.32,NA,NA,NA,NA,3
3485,4.30436813,-77.18603387,381.8,0.05417.2965.34,NA,NA,NA,NA,3
3486,4.30432813,-77.18602087,382,0.41418.1965.25,NA,NA,NA,NA,3
3487,4.30426313,-77.18600187,382.3,0.46418.10965.15,NA,NA,NA,NA,3
3488,4.30423013,-77.18600687,382.5,0.05420.2965.02,NA,NA,NA,NA,3
3489,4.30421813,-77.18599887,382.6,0.15420.4965.00,NA,NA,NA,NA,3
3490,4.30414013,-77.18601587,383.1,0.46421.1964.92,NA,NA,NA,NA,3
3491,4.30404513,-77.18605387,383.4,0.51421.9964.83,NA,NA,NA,NA,3
3492,4.30402213,-77.18606687,383.9,0.21422.0964.82,NA,NA,NA,NA,3
3493,4.30401513,-77.18608587,384,0.10421.6964.87,NA,NA,NA,NA,3
3494,4.30400013,-77.18608687,384.2,0.21422.9964.73,NA,NA,NA,NA,3
3495,4.30396313,-77.18607387,384.3,0.15422.8964.74,NA,NA,NA,NA,3
3496,4.30395013,-77.18607687,384.3,0.21423.1964.71,NA,NA,NA,NA,3
3497,4.30393513,-77.18608187,384.3,0.15423.0964.70,NA,NA,NA,NA,3
3498,4.30391713,-77.18608687,384.4,0.15423.1964.69,NA,NA,NA,NA,3
3499,4.30389813,-77.18608087,384.4,0.21423.3964.68,NA,NA,NA,NA,3
3500,4.30389313,-77.18607187,384.4,0.05423.1964.71,NA,NA,NA,NA,3
3501,4.30390013,-77.18608087,384.4,0.10423.2964.69,NA,NA,NA,NA,3
3502,4.30386313,-77.18611887,384.7,0.31423.1964.70,NA,NA,NA,NA,3
3503,4.30385213,-77.18614087,384.9,0.36424.2964.59,NA,NA,NA,NA,3
3504,4.30383013,-77.18614387,385.7,0.15424.5964.55,NA,NA,NA,NA,3
3505,4.30381313,-77.18614087,385.8,0.46424.3964.58,NA,NA,NA,NA,3
3506,4.30373713,-77.18615887,387,0.26425.3964.47,NA,NA,NA,NA,3
3507,4.30372013,-77.18615087,387.1,0.00424.7964.53,NA,NA,NA,NA,3
3508,4.30373013,-77.18615887,387.1,0.00424.8964.52,NA,NA,NA,NA,3
3509,4.30372313,-77.18615187,387.1,0.10425.1964.49,NA,NA,NA,NA,3
3510,4.30372013,-77.18614887,387.1,0.00425.3964.47,NA,NA,NA,NA,3
3511,4.30372213,-77.18614687,387.2,0.10425.2964.48,NA,NA,NA,NA,3
3512,4.30371513,-77.18614387,387.2,0.15424.10964.50,NA,NA,NA,NA,3
3513,4.30371513,-77.18615387,387.2,0.21425.7964.42,NA,NA,NA,NA,3
3514,4.30372013,-77.18616587,387.3,0.10426.0964.39,NA,NA,NA,NA,3
3515,4.30371513,-77.18616887,387.3,0.05426.9964.29,NA,NA,NA,NA,3
3516,4.30372713,-77.18616887,387.3,0.10426.7964.32,NA,NA,NA,NA,3
3517,4.30372813,-77.18617187,387.3,0.00426.8964.32,NA,NA,NA,NA,3
3518,4.30373013,-77.18616387,387.4,0.21427.4964.25,NA,NA,NA,NA,3
3519,4.30374213,-77.18615087,387.4,0.10427.2964.28,NA,NA,NA,NA,3
3520,4.30374313,-77.18614587,387.4,0.00427.4964.26,NA,NA,NA,NA,3
3521,4.30374213,-77.18614587,387.4,0.05427.5964.24,NA,NA,NA,NA,3
3522,4.30374013,-77.18614687,387.4,0.05427.6964.25,NA,NA,NA,NA,3
3523,4.30374013,-77.18614887,387.5,0.05427.6964.25,NA,NA,NA,NA,3
3524,4.30373513,-77.18615587,387.5,0.15427.0964.31,NA,NA,NA,NA,3
3525,4.30372313,-77.18616687,387.5,0.00426.10964.33,NA,NA,NA,NA,3
3526,4.30371513,-77.18615387,387.5,0.21427.9964.23,NA,NA,NA,NA,3
3527,4.30370313,-77.18614087,387.5,0.05427.5964.28,NA,NA,NA,NA,3
3528,4.30369713,-77.18613687,387.5,0.15427.6964.26,NA,NA,NA,NA,3
3529,4.30368813,-77.18613587,387.5,0.10426.10964.33,NA,NA,NA,NA,3
3530,4.30368013,-77.18614387,387.6,0.10427.9964.25,NA,NA,NA,NA,3
3531,4.30367713,-77.18615187,387.6,0.00427.5964.29,NA,NA,NA,NA,3
3532,4.30367213,-77.18614587,387.6,0.05427.5964.29,NA,NA,NA,NA,3
3533,4.30366813,-77.18615087,387.6,0.10428.2964.21,NA,NA,NA,NA,3
3534,4.30366313,-77.18615187,387.6,0.00428.2964.23,NA,NA,NA,NA,3
3535,4.30366513,-77.18615687,387.6,0.05427.7964.27,NA,NA,NA,NA,3
3536,4.30366213,-77.18616887,387.7,0.21428.3964.22,NA,NA,NA,NA,3
3537,4.30365513,-77.18619187,387.7,0.26428.0964.25,NA,NA,NA,NA,3
3538,4.30365213,-77.18621187,387.7,0.21427.7964.28,NA,NA,NA,NA,3
3539,4.30364013,-77.18623087,387.8,0.15427.9964.26,NA,NA,NA,NA,3
3540,4.30361513,-77.18622687,387.8,0.21428.2964.23,NA,NA,NA,NA,3
3541,4.30360213,-77.18622387,387.8,0.15428.2964.23,NA,NA,NA,NA,3
3542,4.30358513,-77.18622087,387.8,0.10428.5964.20,NA,NA,NA,NA,3
3543,4.30357513,-77.18621187,387.8,0.05428.2964.23,NA,NA,NA,NA,3
3544,4.30357813,-77.18620687,387.9,0.05427.8964.27,NA,NA,NA,NA,3
3545,4.30359713,-77.18620587,387.9,0.21427.6964.29,NA,NA,NA,NA,3
3546,4.30361013,-77.18620387,388,0.05427.5964.31,NA,NA,NA,NA,3
3547,4.30360713,-77.18620687,388,0.21428.0964.25,NA,NA,NA,NA,3
3548,4.30364513,-77.18623887,389.3,0.05427.7964.28,NA,NA,NA,NA,3
3549,4.30364813,-77.18623587,389.4,0.05428.0964.25,NA,NA,NA,NA,3
3550,4.30365313,-77.18621687,389.4,0.15427.6964.31,NA,NA,NA,NA,3
3551,4.30366013,-77.18619887,389.4,0.10428.1964.26,NA,NA,NA,NA,3
3552,4.30366213,-77.18619187,389.4,0.10428.4964.22,NA,NA,NA,NA,3
3553,4.30366213,-77.18618087,389.4,0.05428.4964.22,NA,NA,NA,NA,3
3554,4.30366013,-77.18617387,389.5,0.15428.5964.21,NA,NA,NA,NA,3
3555,4.30366013,-77.18617687,389.5,0.10427.9964.28,NA,NA,NA,NA,3
3556,4.30366513,-77.18618887,389.5,0.10428.0964.28,NA,NA,NA,NA,3
3557,4.30366013,-77.18619887,389.5,0.10428.0964.28,NA,NA,NA,NA,3
3558,4.30367813,-77.18621387,390.1,0.10427.7964.31,NA,NA,NA,NA,3
3559,4.30367313,-77.18622087,390.2,0.10428.6964.22,NA,NA,NA,NA,3
3560,4.30366313,-77.18622387,390.2,0.00428.2964.28,NA,NA,NA,NA,3
3561,4.30365313,-77.18622587,390.3,0.00428.6964.23,NA,NA,NA,NA,3
3562,4.30364513,-77.18622587,390.4,0.10428.1964.29,NA,NA,NA,NA,3
3563,4.30363013,-77.18621587,390.4,0.26428.4964.25,NA,NA,NA,NA,3
3564,4.30362513,-77.18624087,390.6,0.21428.8964.21,NA,NA,NA,NA,3
3565,4.30362313,-77.18625687,390.6,0.10428.8964.21,NA,NA,NA,NA,3
3566,4.30362213,-77.18626187,390.6,0.00428.4964.25,NA,NA,NA,NA,3
3567,4.30362313,-77.18623887,390.8,0.26428.9964.20,NA,NA,NA,NA,3
3568,4.30362713,-77.18618087,391.6,0.10428.3964.28,NA,NA,NA,NA,3
3569,4.30363213,-77.18616887,391.7,0.00427.9964.32,NA,NA,NA,NA,3
3570,4.30364313,-77.18617087,392.2,0.10428.10964.21,NA,NA,NA,NA,3
3571,4.30365713,-77.18617387,392.5,0.00429.3964.17,NA,NA,NA,NA,3
3572,4.30366213,-77.18618087,392.6,0.21429.3964.17,NA,NA,NA,NA,3
3573,4.30365013,-77.18618587,392.8,0.00430.3964.06,NA,NA,NA,NA,3
3574,4.30366313,-77.18620687,393.1,0.21429.7964.13,NA,NA,NA,NA,3
3575,4.30369313,-77.18618387,393.4,0.10428.9964.20,NA,NA,NA,NA,3
3576,4.30370213,-77.18619187,393.7,0.05429.6964.13,NA,NA,NA,NA,3
3577,4.30370013,-77.18619087,393.8,0.05429.3964.16,NA,NA,NA,NA,3
3578,4.30370513,-77.18619387,394.7,0.05429.4964.15,NA,NA,NA,NA,3
3579,4.30370813,-77.18621587,394.9,0.05428.10964.19,NA,NA,NA,NA,3
3580,4.30373713,-77.18622887,395.6,0.05429.3964.16,NA,NA,NA,NA,3
3581,4.30375013,-77.18624187,396.1,0.05429.1964.18,NA,NA,NA,NA,3
3582,4.30375813,-77.18624687,396.3,0.15429.4964.15,NA,NA,NA,NA,3
3583,4.30375513,-77.18623587,396.4,0.26428.3964.27,NA,NA,NA,NA,3
3584,4.30382213,-77.18619187,397.1,0.41426.8964.43,NA,NA,NA,NA,3
3585,4.30385713,-77.18615687,398.3,0.10426.1964.50,NA,NA,NA,NA,3
3586,4.30385013,-77.18614187,398.5,0.15426.1964.50,NA,NA,NA,NA,3
3587,4.30389313,-77.18612187,399,0.26426.1964.50,NA,NA,NA,NA,3
3588,4.30392713,-77.18609687,399,0.36425.5964.57,NA,NA,NA,NA,3
3589,4.30393813,-77.18608887,399,0.00425.2964.60,NA,NA,NA,NA,3
3590,4.30393813,-77.18608887,399,0.46425.3964.59,NA,NA,NA,NA,3
3591,4.30397713,-77.18608387,399.3,0.10424.3964.70,NA,NA,NA,NA,3
3592,4.30399713,-77.18605087,399.5,0.31423.3964.80,NA,NA,NA,NA,3
3593,4.30403813,-77.18599887,399.8,0.51422.6964.87,NA,NA,NA,NA,3
3594,4.30406713,-77.18598587,399.9,0.41421.4964.99,NA,NA,NA,NA,3
3595,4.30411513,-77.18599887,399.9,0.41420.9965.05,NA,NA,NA,NA,3
3596,4.30419013,-77.18597887,399.9,0.57419.2965.23,NA,NA,NA,NA,3
3597,4.30427713,-77.18596087,399.1,0.36418.7965.29,NA,NA,NA,NA,3
3598,4.30431013,-77.18594187,399.2,0.15418.3965.33,NA,NA,NA,NA,3
3599,4.30432713,-77.18594587,399.5,0.00418.8965.26,NA,NA,NA,NA,3
3600,4.30433713,-77.18594687,399.6,0.10418.1965.34,NA,NA,NA,NA,3
3601,4.30434713,-77.18594387,399.7,0.05418.2965.33,NA,NA,NA,NA,3
3602,4.30435513,-77.18594587,399.7,0.31417.7965.38,NA,NA,NA,NA,3
3603,4.30438313,-77.18593087,400.1,0.26417.8965.38,NA,NA,NA,NA,3
3604,4.30440313,-77.18592187,400.1,0.41417.9965.37,NA,NA,NA,NA,3
3605,4.30446713,-77.18589687,400.6,0.46415.10965.58,NA,NA,NA,NA,3
3606,4.30449713,-77.18590387,401,0.05415.2965.65,NA,NA,NA,NA,3
3607,4.30449513,-77.18591387,401,0.15415.1965.66,NA,NA,NA,NA,3
3608,4.30452713,-77.18591387,401,0.57415.2965.65,NA,NA,NA,NA,3
3609,4.30458313,-77.18588387,401.1,0.46413.4965.84,NA,NA,NA,NA,3
3610,4.30461213,-77.18588387,400.9,0.31413.4965.84,NA,NA,NA,NA,3
3611,4.30468213,-77.18587087,400.5,0.46412.3965.96,NA,NA,NA,NA,3
3612,4.30472213,-77.18585687,400.4,0.26412.3965.96,NA,NA,NA,NA,3
3613,4.30479513,-77.18581587,399.9,0.67411.1966.09,NA,NA,NA,NA,3
3614,4.30480513,-77.18581887,399.3,0.10410.8966.13,NA,NA,NA,NA,3
3615,4.30483313,-77.18582087,399.2,0.46409.8966.23,NA,NA,NA,NA,3
3616,4.30488013,-77.18582687,399.4,0.31409.8966.22,NA,NA,NA,NA,3
3617,4.30491713,-77.18581087,399.6,0.46408.7966.34,NA,NA,NA,NA,3
3618,4.30493313,-77.18579887,399.6,0.21408.6966.35,NA,NA,NA,NA,3
3619,4.30494513,-77.18578587,399.6,0.21407.8966.44,NA,NA,NA,NA,3
3620,4.30496813,-77.18574187,399.2,0.36407.0966.52,NA,NA,NA,NA,3
3621,4.30497513,-77.18573587,399.2,0.05407.1966.51,NA,NA,NA,NA,3
3622,4.30497813,-77.18574187,399.2,0.05406.7966.55,NA,NA,NA,NA,3
3623,4.30497713,-77.18574387,399.2,0.05407.4966.48,NA,NA,NA,NA,3
3624,4.30497013,-77.18574187,399.2,0.15407.0966.52,NA,NA,NA,NA,3
3625,4.30498713,-77.18573587,399.2,0.05406.7966.55,NA,NA,NA,NA,3
3626,4.30497813,-77.18573887,399.2,0.10406.7966.55,NA,NA,NA,NA,3
3627,4.30497513,-77.18574187,399.2,0.15406.8966.54,NA,NA,NA,NA,3
3628,4.30497013,-77.18573687,399.2,0.10406.7966.55,NA,NA,NA,NA,3
3629,4.30499713,-77.18571387,399.1,0.15405.9966.64,NA,NA,NA,NA,3
3630,4.30502213,-77.18568887,399.1,0.26405.7966.66,NA,NA,NA,NA,3
3631,4.30505213,-77.18567387,399,0.31405.6966.67,NA,NA,NA,NA,3
3632,4.30507013,-77.18562587,398.9,0.41404.10966.74,NA,NA,NA,NA,3
3633,4.30506313,-77.18556087,398.5,0.26404.2966.83,NA,NA,NA,NA,3
3634,4.30514213,-77.18550587,400.6,0.36404.9966.75,NA,NA,NA,NA,3
3635,4.30516013,-77.18548187,400.2,0.26403.7966.88,NA,NA,NA,NA,3
3636,4.30517513,-77.18546087,400.5,0.31403.6966.89,NA,NA,NA,NA,3
3637,4.30517013,-77.18545387,400.7,0.10403.2966.93,NA,NA,NA,NA,3
3638,4.30519013,-77.18545587,400.6,0.05402.7966.99,NA,NA,NA,NA,3
3639,4.30526013,-77.18542187,400.4,0.46402.2967.04,NA,NA,NA,NA,3
3640,4.30530213,-77.18539087,400.1,0.26402.1967.05,NA,NA,NA,NA,3
3641,4.30531013,-77.18537587,400.1,0.31402.1967.05,NA,NA,NA,NA,3
3642,4.30535313,-77.18530387,399.9,0.57400.6967.21,NA,NA,NA,NA,3
3643,4.30540313,-77.18523387,399.5,0.67400.1967.25,NA,NA,NA,NA,3
3644,4.30542513,-77.18520587,399.2,0.36397.1967.58,NA,NA,NA,NA,3
3645,4.30547313,-77.18519687,399,0.77396.6967.63,NA,NA,NA,NA,3
3646,4.30555013,-77.18517387,399,0.72395.9967.71,NA,NA,NA,NA,3
3647,4.30561813,-77.18514087,398.6,0.41395.10967.70,NA,NA,NA,NA,3
3648,4.30564213,-77.18514387,398.1,0.21395.2967.77,NA,NA,NA,NA,3
3649,4.30565013,-77.18512687,398.2,0.31395.9967.70,NA,NA,NA,NA,3
3650,4.30564213,-77.18511887,398,0.10395.7967.72,NA,NA,NA,NA,3
3651,4.30563513,-77.18512087,398,0.05395.6967.73,NA,NA,NA,NA,3
3652,4.30564013,-77.18512187,398,0.00394.8967.81,NA,NA,NA,NA,3
3653,4.30568813,-77.18508687,397.6,0.36396.4967.64,NA,NA,NA,NA,3
3654,4.30570213,-77.18509587,397,0.21397.1967.57,NA,NA,NA,NA,3
3655,4.30570313,-77.18506687,396.7,0.31396.8967.60,NA,NA,NA,NA,3
3656,4.30574713,-77.18503887,395.6,0.51396.5967.64,NA,NA,NA,NA,3
3657,4.30578313,-77.18499187,395.2,0.46395.2967.77,NA,NA,NA,NA,3
3658,4.30582513,-77.18496187,394.4,0.46394.0967.90,NA,NA,NA,NA,3
3659,4.30586313,-77.18493587,394.2,0.51393.3967.98,NA,NA,NA,NA,3
3660,4.30589513,-77.18489687,394,0.26392.2968.10,NA,NA,NA,NA,3
3661,4.30589813,-77.18488587,393.7,0.10390.10968.23,NA,NA,NA,NA,3
3662,4.30593713,-77.18486087,393.5,0.46390.8968.24,NA,NA,NA,NA,3
3663,4.30598313,-77.18480087,392.9,0.46389.9968.33,NA,NA,NA,NA,3
3664,4.30600213,-77.18479387,392.6,0.31389.6968.37,NA,NA,NA,NA,3
3665,4.30600713,-77.18477387,392.4,0.26389.5968.38,NA,NA,NA,NA,3
3666,4.30601013,-77.18470687,392.3,0.46389.0968.43,NA,NA,NA,NA,3
3667,4.30606513,-77.18464387,392.1,0.51388.1968.53,NA,NA,NA,NA,3
3668,4.30610213,-77.18459387,392.1,0.36387.1968.64,NA,NA,NA,NA,3
3669,4.30613513,-77.18450687,391.7,0.57387.3968.61,NA,NA,NA,NA,3
3670,4.30618013,-77.18443887,391.2,0.77387.3968.61,NA,NA,NA,NA,3
3671,4.30619713,-77.18440587,391,0.05387.3968.62,NA,NA,NA,NA,3
3672,4.30623013,-77.18438587,390.9,0.31386.5968.70,NA,NA,NA,NA,3
3673,4.30625513,-77.18436387,391,0.36386.5968.70,NA,NA,NA,NA,3
3674,4.30630213,-77.18430887,390.4,0.41388.3968.51,NA,NA,NA,NA,3
3675,4.30630813,-77.18428387,390.2,0.05387.10968.53,NA,NA,NA,NA,3
3676,4.30633313,-77.18425087,390.4,0.41387.10968.53,NA,NA,NA,NA,3
3677,4.30637213,-77.18422587,390.3,0.26387.2968.61,NA,NA,NA,NA,3
3678,4.30638213,-77.18421187,390.1,0.00387.3968.60,NA,NA,NA,NA,3
3679,4.30638513,-77.18421887,390,0.36387.2968.61,NA,NA,NA,NA,3
3680,4.30645713,-77.18415087,389.4,0.67386.7968.67,NA,NA,NA,NA,3
3681,4.30649513,-77.18415387,389.5,0.05386.10968.62,NA,NA,NA,NA,3
3682,4.30653013,-77.18413087,389.4,0.57386.8968.64,NA,NA,NA,NA,3
3683,4.30659313,-77.18407887,388.5,0.41386.6968.68,NA,NA,NA,NA,3
3684,4.30666313,-77.18403587,388.3,0.93386.1968.72,NA,NA,NA,NA,3
3685,4.30672313,-77.18400387,388.2,0.72385.4968.79,NA,NA,NA,NA,3
3686,4.30679013,-77.18396587,387.2,0.82384.3968.91,NA,NA,NA,NA,3
3687,4.30680213,-77.18396887,386.1,0.00383.9968.96,NA,NA,NA,NA,3
3688,4.30680313,-77.18397187,385,0.31383.10968.95,NA,NA,NA,NA,3
3689,4.30680513,-77.18397187,384.3,0.10384.4968.90,NA,NA,NA,NA,3
3690,4.30680513,-77.18397187,384.1,0.00383.5968.99,NA,NA,NA,NA,3
3691,4.30680513,-77.18397187,384.1,0.00383.5968.99,NA,NA,NA,NA,3
3692,4.30680513,-77.18397187,384.1,0.00384.7968.86,NA,NA,NA,NA,3
3693,4.30680513,-77.18397187,384,0.00384.7968.86,NA,NA,NA,NA,3
3694,4.30680513,-77.18397187,384,0.00384.0968.93,NA,NA,NA,NA,3
3695,4.30680513,-77.18397187,384.1,0.00384.3968.90,NA,NA,NA,NA,3
3696,4.30680513,-77.18397087,384.1,0.00384.2968.91,NA,NA,NA,NA,3
3697,4.30680513,-77.18396887,384.1,0.05383.1969.04,NA,NA,NA,NA,3
3698,4.30683013,-77.18391387,381.9,0.36381.7969.20,NA,NA,NA,NA,3
3699,4.30689313,-77.18386187,379.5,0.57380.7969.31,NA,NA,NA,NA,3
3700,4.30695813,-77.18379587,379.2,0.31381.5969.22,NA,NA,NA,NA,3
3701,4.30701713,-77.18370387,377.1,0.46380.10969.26,NA,NA,NA,NA,3
3702,4.30709513,-77.18365187,376.1,0.57380.6969.30,NA,NA,NA,NA,3
3703,4.30716713,-77.18363087,374.9,0.46380.3969.34,NA,NA,NA,NA,3
3704,4.30719513,-77.18362687,374.1,0.00379.10969.37,NA,NA,NA,NA,3
3705,4.30719813,-77.18362887,374,0.00381.3969.23,NA,NA,NA,NA,3
3706,4.30723213,-77.18362087,373.7,0.57380.9969.27,NA,NA,NA,NA,3
3707,4.30731513,-77.18364887,372.9,0.72380.5969.31,NA,NA,NA,NA,3
3708,4.30738013,-77.18369687,372,0.77380.2969.33,NA,NA,NA,NA,3
3709,4.30741713,-77.18371687,372.1,0.00379.6969.41,NA,NA,NA,NA,3
3710,4.30745713,-77.18373387,371.9,0.36380.2969.33,NA,NA,NA,NA,3
3711,4.30750013,-77.18375387,371.5,0.46379.9969.36,NA,NA,NA,NA,3
3712,4.30758713,-77.18375687,370.9,0.46378.6969.51,NA,NA,NA,NA,3
3713,4.30764313,-77.18375887,370.6,0.41377.4969.64,NA,NA,NA,NA,3
3714,4.30772513,-77.18378687,369.9,0.87375.9969.80,NA,NA,NA,NA,3
3715,4.30781713,-77.18379087,369,0.21375.3969.87,NA,NA,NA,NA,3
3716,4.30788313,-77.18375387,368.6,0.62374.5969.95,NA,NA,NA,NA,3
3717,4.30789713,-77.18372187,369.3,0.10373.10970.01,NA,NA,NA,NA,3
3718,4.30790313,-77.18367887,368.8,0.51373.4970.07,NA,NA,NA,NA,3
3719,4.30791713,-77.18360587,368.6,0.72372.1970.21,NA,NA,NA,NA,3
3720,4.30796513,-77.18356687,368.3,0.36372.8970.14,NA,NA,NA,NA,3
3721,4.30798313,-77.18356187,368.5,0.10371.9970.24,NA,NA,NA,NA,3
3722,4.30797513,-77.18355887,368.5,0.05372.4970.18,NA,NA,NA,NA,3
3723,4.30797513,-77.18355587,368.5,0.15371.9970.24,NA,NA,NA,NA,3
3724,4.30797713,-77.18356187,368.5,0.05372.2970.20,NA,NA,NA,NA,3
3725,4.30800013,-77.18356087,368.1,0.46372.3970.18,NA,NA,NA,NA,3
3726,4.30803213,-77.18353887,368.3,0.21371.9970.24,NA,NA,NA,NA,3
3727,4.30807213,-77.18354687,368.1,0.36371.4970.29,NA,NA,NA,NA,3
3728,4.30809513,-77.18354687,368,0.05371.8970.25,NA,NA,NA,NA,3
3729,4.30812013,-77.18354087,367.9,0.05371.6970.27,NA,NA,NA,NA,3
3730,4.30812713,-77.18353687,367.9,0.31372.5970.17,NA,NA,NA,NA,3
3731,4.30816313,-77.18353887,367.7,0.05372.1970.21,NA,NA,NA,NA,3
3732,4.30817013,-77.18353887,367.7,0.15371.7970.26,NA,NA,NA,NA,3
3733,4.30815813,-77.18356187,367.6,0.10371.7970.26,NA,NA,NA,NA,3
3734,4.30814713,-77.18355587,366.9,0.05371.6970.27,NA,NA,NA,NA,3
3735,4.30815813,-77.18356087,366.6,0.10371.7970.26,NA,NA,NA,NA,3
3736,4.30815213,-77.18358887,366.7,0.05371.9970.24,NA,NA,NA,NA,3
3737,4.30816213,-77.18359587,366.7,0.15371.6970.27,NA,NA,NA,NA,3
3738,4.30819713,-77.18359687,366.4,0.62371.5970.29,NA,NA,NA,NA,3
3739,4.30826813,-77.18361087,366.7,0.05371.4970.30,NA,NA,NA,NA,3
